Id	Label	weighted_eigenvector_centrality	weighted_betweennes_centrality
A027586	Székely Sebestyén	0.004222552919989874	9.63171358063156e-07
A015340	Székely Zoltán	3.870663422568373e-06	0.0
A011710	Székely Ákos	0.0007971023698996029	0.0
A010699	Székelyhidi Zsolt	0.0008633120541202511	0.0013978124397764577
A027587	Székelyi Kati	0.002719688261793088	7.753139928520388e-08
A014735	Székhelyi József	8.196090221500277e-05	0.0
A011186	Székács Gergő	8.669281215118584e-05	5.1687599523469254e-08
A027588	Székács Zoltán	0.0011266475226176132	0.000773116903624107
A027589	Székó Gábor	0.00026135810181060216	0.0
A018295	Szél Dávid	1.9940945294910713e-05	0.0
A022501	Szél Ádám	8.68769097413948e-05	0.0
A019412	Szél Ágnes	8.806333712443162e-05	2.2552562919745972e-07
A013767	Széll Attila	9.425675064055275e-05	0.0
A022929	Széll Katalin	1.4964266319234274e-06	0.0
A013743	Széll Tamás	0.002466041329968516	0.0
A023099	Széll Ádám	4.4184467329563084e-05	0.0
A023088	Széman Richárd	0.00046036164018846166	0.0
A018919	Szénási Szilvia	0.0007031357494841025	0.0
A010672	Szép Gabi	0.00011786814451141621	0.0
A027590	Szépfalvi Ágnes	0.019024119954023182	0.0005970960122674818
A007143	Széphelyi F. György	0.002852612383625415	0.0
A023528	Széphelyi Juli	1.0351372283958785e-19	0.0
A014135	Széplaki Gerda	0.0007293753528856172	0.0
A027591	Széplaky Gerda	0.005557793364207375	0.0
A027592	Szíj Kamilla	0.06441129816568997	0.0025900931194947504
A007971	Szíjjártó Árpád	0.0001643590386409572	0.0
A018355	Szíjártó Zsolt	0.0007538332258035888	0.0
A024440	Szócska Boldizsár Levente	0.00042726058133837316	0.0
A008915	Szólláth Gábor	0.00044533042159040215	0.0
A006546	Szöllősi Dániel	0.0002674169873183381	0.0
A027593	Szöllősi Géza	0.025486720436033457	0.0004955642832436028
A007991	Szöllősi Tibor	0.007213087609576099	0.0
A027594	Szöllőssy Enikő	0.006643426652932258	0.0001648530591944543
A027595	Szörtsey Gábor	0.0023960258073619247	0.0
A027596	Szörényi Beat	0.04564589580999759	0.003085726861447139
A024227	Szörényi Levente	0.00058516347789558	0.0
A015277	Szörényi László	3.590766426799911e-05	0.0
A015690	Szörényi Péter	0.0024198251409969234	0.0
A000350	Szövényi Anikó	0.0033291538160072857	0.0
A016998	Szúcs Attila	0.001643731547461791	0.0
A006155	Szücs Attila	0.0018439962114561509	0.0
A027597	Szücs György	0.0011034555834758058	0.0
A022402	Szügyi Gábor	0.000394788656226213	0.0
A019985	Szüts Attila	0.0013038347645019574	0.0
A009915	Szüts Eszter	0.004494464922343018	0.0
A027598	Szüts Miklós	0.0077995003673643985	0.0011008974764829189
A027599	Szőcs Géza	0.003170480608087003	8.267486824634014e-05
A027600	Szőcs Miklós	0.0011049196377191715	0.0
A017060	Szőcs Zoltán Zörgő	6.258047797302145e-06	0.0
A002151	Szőke András	4.7420829117039545e-20	0.0
A027601	Szőke Annamária	0.0083237961491235	0.0
A011659	Szőke Barbara	5.4732498728276495e-05	0.0
A027602	Szőke Erika	0.0014095206304401745	8.929444133565513e-05
A023209	Szőke György	0.0001431101067414583	0.0
A027603	Szőke Gábor Mik	0.00289152407766939	0.0007714573930966849
A027604	Szőke Gáspár	0.010150822693436978	0.0006369780531108758
A012761	Szőke Imre	0.0003356566077225887	0.0
A000846	Szőke Katalin	0.008011532716138681	4.651883957112233e-07
A027605	Szőke Péter	0.0036649429379163414	1.7021416831366266e-05
A027606	Szőke Szabolcs	0.0003025396572651186	0.0
A020005	Szőke Zoltán	0.0001518762586892047	9.04532991660712e-08
A009824	Szőke Zsófia	3.5131099340991347e-19	0.0
A017740	Szőllőssy Balázs	0.0026762316026194503	0.0
A027607	Szőllőssy Enikő	0.0006992408243046866	0.0
A027608	Szőnyeg-Szegvári Eszter	0.0007296356392525727	0.0
A027609	Szőnyei György	0.005113749741217917	0.0
A011194	Szőnyei Tamás	0.0036553919853121192	2.977205732551829e-05
A025338	Szőnyi András	0.000738935184778367	5.801894893269682e-07
A002595	Szőnyi István	0.004238314330357332	0.0002107654169854322
A027610	Szűcs Attila	0.06756312938807814	0.007700380383089532
A027611	Szűcs Barbara Eszter	0.000508462402975508	7.077382132508624e-05
A027612	Szűcs Dóra Ida	0.0028235650935792196	3.488912967834175e-07
A015667	Szűcs Endre	0.00014509754915780846	0.0
A004775	Szűcs Erzsébet	0.018253770315538237	3.890784054129148e-05
A027613	Szűcs György	0.0020443422682963146	0.0
A010408	Szűcs Júlia	0.001317293730459157	0.0
A027614	Szűcs Levente	0.011166835476367683	0.0006373734695330858
A018842	Szűcs Marcell	2.178974287834583e-19	0.0
A012234	Szűcs Péter	0.00043912560595113433	0.00014529384226047207
A027615	Szűcs Réka	0.004064440379132918	2.3492013983416775e-05
A010363	Szűcs Teri	0.002359983769797174	0.0
A000502	Szűcs Tibor	0.02220940543034313	0.0
A000326	Szűcs Zsuzsanna	3.688562744518857e-05	0.0
A027616	Szűr-Szabó Józse	1.9394919513477425e-18	0.0
A005697	Szűts Angéla	3.6443095622114505e-05	0.0
A004691	Szűts Eszter	0.0005960038437797401	0.0
A022678	Szűts Kata	0.0003573942393963929	0.0
A027617	Szűts Miklós	0.0010383856180912995	0.0
A003129	Sáfrán Dóra	0.0014983043188739654	0.0
A023710	Sági Gergely	1.5119368673936803e-05	0.0
A027618	Sági Gyula	0.00840559837023379	4.831336406578867e-06
A014387	Sándor Anna	0.0008040204046318016	0.0
A027619	Sándor Dóró	0.00123353021226168	1.8517200285510242e-05
A027620	Sándor Edit	0.012355241045342295	0.00017858022962340575
A021021	Sándor Emese	1.3701119613611215e-05	0.0
A017508	Sándor Iván	0.0020221661641621805	0.0
A011891	Sándor János	0.001585504420421355	0.0
A021698	Sándor József Attila	0.00045175883465407	4.2450678726268895e-05
A017619	Sándor Krisztian	0.0010537365040386608	0.0
A005033	Sándor Krisztián	0.01243759252902639	4.290070760447948e-06
A007642	Sándor László	0.0014659713874275498	2.9875349710166435e-05
A027621	Sándor Mi	0.00093527835583806	0.0
A014443	Sándor Orsolya	0.00018963330630160374	3.754362849107805e-08
A017388	Sándor Ádám	0.00012795191108661913	9.691424910650485e-09
A018236	Sándorfi István	0.0005449720345191308	0.0
A010158	Sándorfi Zoltán	0.002488030638112259	0.0
A015127	Sánta Andrea	0.00014547583089425195	0.0
A027622	Sánta Csaba	0.0004646156206273729	6.97782593566835e-07
A006393	Sánta János Botond	0.003974169789470001	0.0
A012465	Sánta Kristóf	0.002351829738837594	0.0
A010983	Sánta Zoltán	7.42221834115502e-05	0.0
A023684	Sántha András	0.0006697978541265104	0.0
A003913	Sántha Péter	1.0946130421569701e-05	0.0
A013978	Sántha Ágnes	0.00027295748518574195	0.0
A020547	Sára Ernő	2.8787161206493674e-05	3.488912967834175e-07
A006580	Sára Sándor	0.002618309532418535	0.0
A024295	Sára Vizy	4.164999008587332e-19	0.0
A027623	Sárai Borbála	0.0031726810134259354	0.00011486793680098189
A015362	Sárai Rachel	2.721597729543294e-06	0.0
A016583	Sárai Vanda	0.003986008564112134	1.5506279857040776e-07
A019772	Sári Ember	8.167835192389474e-08	0.0
A016994	Sári László	0.00029190224659810643	0.0
A008990	Sária Lajos	0.00010250876421407611	0.0
A006299	Sárkics Eszter	0.00093527835583806	0.0
A021851	Sárkány Andrea	0.00020754122010343916	2.9074274731951455e-08
A027624	Sárkány Győző	0.0008068531981320939	1.444597664711746e-06
A004517	Sárkány Sándor	0.0005199840928763507	3.140021671050757e-07
A014913	Sárközi Antal	0.00040919160761535716	0.0
A025216	Sárközi Fanni	0.0003913807766431417	0.0
A022874	Sárközi Marianna	0.00018049227650965524	0.0
A027625	Sárközi Péter	0.0008212799659676433	4.496821158541825e-06
A020951	Sárközi Richárd	0.00030793821387643637	4.0805999623791516e-08
A005588	Sárközi Romano	7.093412510909455e-05	0.0
A005925	Sárközi Róbert	0.00018633084947726047	0.0
A011563	Sármán Nóra	0.00034411485719677045	0.0
A011189	Sáros András Miklós	0.00048353803593647693	1.0854395899928543e-06
A027626	Sáros László	9.931091719955497e-06	6.977825935668349e-06
A002775	Sáros Miklós	0.000363923407076742	0.0
A005386	Sárosdi Lilla	3.1724941095433172e-06	0.0
A027627	Sárosdy Judit	0.002442524426194957	2.678853046089695e-05
A000491	Sárosi Anita	0.00846589218485357	3.4501472681915728e-06
A027628	Sárvári Zita	0.013077384464513375	6.20251194281631e-07
A013350	Sárváry István	0.000994248526352463	0.0002629322343959119
A000452	Sárváry Katalin	0.001663359886623937	0.0012298473591186383
A012842	Sáry László	6.13371733132022e-05	0.0
A021075	Sáránszki Péter	2.2261247148499477e-05	0.0
A012964	Sátor Dénes	0.0001761042160251247	0.0
A022137	Séra Hanga	1.59342921816031e-05	0.0
A013267	Séra Ildikó	0.0003991266695596534	0.0
A017642	Sín Olivier	3.374897208381225e-07	0.0
A006526	Sípos  Attila	9.994215059429837e-05	0.0
A004200	Sípos Eszter	0.0011002225333665329	2.7135989749821357e-08
A009839	Sípos Mihály	2.7002208640302304e-05	0.0
A009823	Sófalvi Örs Ákos	3.5131099340991347e-19	0.0
A023179	Sógor Ákos	2.5802902601989313e-05	0.0
A021852	Sóki Tamás	0.00020754122010343916	2.9074274731951455e-08
A027630	Sólymos Sándor	0.0008492366050812718	0.0002671263796446461
A027631	Sólyom Alex	0.0005311830814681327	0.0
A011807	Sólyom András	0.0001294157569187581	0.0
A018126	Sólyom Attila	0.0012213033291116956	0.0
A011397	Sós Dóra	0.0010323251332448721	1.9227787022730563e-05
A024761	Sós Enikő	0.0009314437226569103	9.970403521753828e-07
A027632	Sós Evelin	0.009621165307039325	0.0004847629618821888
A020907	Sós Gergő	0.00019916803269575154	0.0
A020715	Sós Ildikó	0.00043536509788952624	0.0
A013911	Sós József	0.0031106743300582476	7.4566203318423675e-06
A025217	Sóti Márton	0.0003913807766431417	0.0
A027633	Sóváradi Valéria	0.0059073199333460205	0.0007255246443426878
A011334	Söregi-Vilén Éva	0.00020935030837174163	0.0
A012490	Süli István	2.6732724434162815e-06	0.0
A023057	Süli Zakar Szabolcs	0.0006570980054726384	0.0
A027634	Süli-Zakar Szabolcs	0.022694869558240356	0.0013755292843722357
A010096	Sülyi Diána	0.0015793159217626371	0.0
A007181	Sümegi György	0.0005864166019288389	0.0
A027635	Süttő Anikó	0.00024143604468045013	7.79715270266007e-06
A018531	Sütő Erika	1.7155555917587928e-05	0.0
A016396	Sütő Robert	0.001119907419181931	0.0
A005580	Sütő Róbert	0.002365392291766162	1.0079081907076505e-06
A027636	Süvecz Emese	0.008981241444951736	0.0016458036519175208
A009445	Süveg Katalin	4.6076044869877925e-05	0.0
A012433	Süveg Márk	0.0013268467522057736	0.0
A027637	Süveges Rita	0.04206483484451403	0.006572738604586816
A009085	Süvöltő Béla	0.0011944356331580028	0.0
A006791	Sőth Sándor	0.0005448642169932403	0.0
A027638	T. Horváth Éva	0.0008756241430363277	4.3262788599438145e-05
A021264	T. S. Eliot	0.0002935307819946088	0.0
A024983	T. Szabó Magda	3.5910717526073984e-05	3.2735479698197194e-08
A014258	T. Szilágyi Ágnes	0.0002612283766077904	1.033751990469385e-08
A005727	Taba Ági	0.0007676647321166285	0.0010867491790425862
A005504	Taba Ágnes	0.0023563621565252063	0.00123023840881302
A003356	Tabbouch Linda	0.0008890682278996586	3.632346056511802e-05
A013378	Tabiti Tűztánc Kollektíva	0.00011685121927350186	4.560670546188464e-09
A008881	Tadao Ando	0.0006703097820298229	5.039540953538252e-07
A001547	Tadej Pogaèar	0.002367053281939945	0.0
A022564	Tadeusz Cyprian	0.00014067787934198792	0.0
A027639	Tadeusz Kantor	0.001989934179094134	0.0
A022562	Tadeusz Maciejko	0.00014067787934198792	0.0
A024677	Tadeusz Rolke	8.787175372596752e-21	0.0
A000218	Tahin Gyula	0.00011464228739297738	2.2552562919745972e-07
A027640	Takahashi Nobuyuki	0.0005054158853654853	0.0
A009318	Takano Kaori	0.0003572916568275189	0.0
A003442	Takashi Muto	2.178974287834583e-19	0.0
A024627	Takumi Ushio	6.31180682675471e-06	0.0
A005206	Takács Andrea	0.0005675065487786125	0.0
A022761	Takács Anett	0.0005698488687373799	0.002110078339853681
A019267	Takács Anikó	0.00012316721922765963	0.0
A019356	Takács Erzsébet	0.00034715772663842414	0.0
A000714	Takács Ferenc	0.002912278742846255	0.0
A024276	Takács Flórián	8.155816570704554e-07	0.0
A022930	Takács Irén	1.4964266319234274e-06	0.0
A004930	Takács János	0.0002276025241584103	0.0
A011758	Takács Katalin	0.0006130480923448459	0.0
A011188	Takács Lídia	0.0001773126357372541	0.0
A021090	Takács Lívia	8.323840486807096e-05	0.0
A009274	Takács Mari	0.0009262067640595123	3.4520855531737023e-06
A003111	Takács Máté	0.0019374631943038076	1.3359256492219747e-05
A018461	Takács Orsolya	0.0004060965887196813	7.753139928520389e-07
A006937	Takács Panni	0.00034104394716383686	2.385581516467812e-08
A027641	Takács Péter	0.00043599443794017115	7.249185833166562e-05
A011640	Takács Róbert	8.150154837080694e-05	0.0
A027642	Takács Szilvia	0.019944909101741414	0.0016048813710474153
A024507	Takács Tamás Péter	0.00032562795575336164	0.0
A017321	Takács Tímea	0.00017912205226546085	0.0
A027643	Takács Ádám	0.0025930643777828436	0.0
A011289	Takács Ágnes	0.0032921387205198933	0.0
A015276	Takáts Andrea	4.7420829117039545e-20	0.0
A005257	Takáts Márton	0.010048205574541658	2.4034733778413204e-06
A020677	Takó Hajnalka	4.056984745513922e-05	0.0
A010591	Talabér Géza	0.0005852770259630682	1.39556518713367e-06
A027644	Tamar Swartz	0.0010610737511608374	0.0
A014144	Tamara Abdul Hadi	0.00010978115101351755	0.0
A012435	Tamara Kuselman	0.0015440771411355545	0.0
A008594	Tamara Moyzes	0.00034460007493734607	0.0
A007736	Tami Notsani	0.00022953583223245505	0.0
A024854	Tamir Zadok	0.00045853814368410485	0.0
A015469	Tammam Azzam	0.001209170307289983	0.0
A027645	Tamás Gáspár Miklós	0.0030709887642909853	1.535121705847037e-05
A016491	Tamás Ilauszky	0.00015994411736564558	0.0
A011266	Tamás Jovánovics	3.1218318144243426e-19	0.0
A027646	Tamás Kaszás	3.5442802476542435e-05	0.005274073436375996
A016421	Tamás Kende	0.0007168081294890722	1.3682011638565389e-08
A014360	Tamás Komoróczky	4.947908228084099e-05	0.0
A013768	Tamás Mihály Attila	9.425675064055275e-05	0.0
A018974	Tamás Páll	0.00029884883734713813	3.914345346209629e-06
A020507	Tamás Réthey-Prikkel	0.00018524648909841153	1.5506279857040776e-07
A006837	Tamás St.Auby	3.543903870808074e-05	0.0
A007434	Tamás Zsuzsa	0.00014639542991019944	5.537957091800277e-09
A021024	Tamás Ágota	1.3701119613611215e-05	0.0
A002548	Tamási Claudia	0.005079087702318621	0.0
A022338	Tamási Gábor	2.4985314666587016e-05	0.0
A003055	Tamási Miklós	0.0014702921088132568	0.0010852845271942838
A021769	Tamási Péter	0.0008380566676129082	0.0
A007760	Tamási Zoltán Goly	4.113887797024287e-05	0.0
A000428	Tandori Dezső	0.0042509534205323165	7.256938973095083e-05
A027647	Tangl Edit	0.002328326213058169	5.373310741762047e-05
A020867	Tania López Winkler	0.0004918123461004108	0.0
A005763	Tania Mouraud	0.00022105124874993238	1.5506279857040777e-08
A016556	Tanja Boukal	0.0008822791718623266	6.783997437455339e-08
A005271	Tanja Dabo	0.0006287224383292705	0.0
A013713	Tanja Koljonen	0.0013544170630002694	0.0
A022304	Tanja Muravskaja	1.2155383284513387e-05	0.0
A008583	Tanja Nellemann Poulsen	3.667837099015178e-05	0.0
A000199	Tanja Ristovski	0.0014165284444303588	0.0
A008917	Tanka Péter	0.005087707531481047	5.323822750917334e-06
A015886	Tankó Barnabás	5.890525896952285e-06	0.0
A003102	Tankó Judit	5.685914080387957e-06	7.264692113023603e-05
A014150	Tanya Habjouqa	0.00010978115101351755	0.0
A013295	Tanya Harnett	0.00012993385622971172	0.0
A010633	Tanya Rumpff	2.178974287834583e-19	0.0
A009414	Tapasztalt Ecsetek	0.0005880133252608776	0.0
A007077	Tara Murphy	0.00020122021105285694	0.0
A023844	Tarcsafalvi Veronika	4.342690247059275e-06	0.0
A027648	Tarcsi Dániel	0.0004334946873507689	2.3471517176709193e-05
A027649	Tarcsi Ádám	0.0002509068290224909	3.7913637395912024e-06
A012639	Tarczai Béla	3.294965205815629e-05	0.0
A000816	Tarczali Andrea	0.003838037457464404	0.00043588152678141623
A020659	Tarek Arabi	0.0004301209164184222	0.0
A004405	Tari Eszter	9.990328288145075e-05	0.0
A006230	Tari Zsófi	0.00011019065262185616	0.0
A010238	Tarján Hédi	0.0005702160687078412	0.0
A016566	Tarjáni Antal	0.0008822791718623266	6.783997437455339e-08
A011664	Tarka Niko	0.0024206539644526705	0.0
A010373	Tarnóczi Jakab	1.6246104065432676e-19	0.0
A009267	Tarnóczky Tamás	6.130181930519328e-05	0.0
A020876	Taro Meissner	0.0006001124454328731	0.0
A006909	Tarr Annamária	0.002097423514152888	1.5506279857040776e-07
A021672	Tarr Attila	0.00020564423837890757	0.0
A004754	Tarr Béla	0.001074315906479561	0.0
A027650	Tarr H	0.03243289347514465	0.0019475940962518784
A027651	Tarr Kálmán	0.0015080923659227313	1.5506279857040776e-07
A002678	Taru Syrjanen	6.406509221268391e-07	0.0
A019148	Tasi Gábor	1.924822077115615e-05	0.0
A014867	Tasi Ákos	2.6929112578270527e-05	0.0
A027652	Taskovics Éva	0.006134495546035002	0.00010667294163764759
A014628	Taskovits Éva	0.0007755648622015519	0.0
A022999	Tasnadi Szandi	0.00011488537155535705	0.0
A020947	Tasnádi Jocó	0.00030793821387643637	4.0805999623791516e-08
A027653	Tasnádi József	0.023125527318484173	0.0010441525299161052
A024984	Tasnádi Szadra	3.5910717526073984e-05	3.2735479698197194e-08
A027654	Tasnádi Szandra	0.0005981041790609302	0.0004642331515116586
A022046	Tass Alexandra	3.5905533641635432e-06	3.876569964260194e-08
A018757	Taste Office	8.944519161551939e-06	3.691971394533518e-08
A027655	Tatai Erzsébet	0.06078983905279092	1.0001550507791301e-05
A008865	Tatai Tibor	0.0006115911066940944	0.0
A002736	Tatia Skhirtladze	0.0001079733211306493	0.0
A020967	Tatiana Czekalska	0.00021451480918074488	0.0
A020753	Tatiana Fiodorova	0.000860665244919552	0.0
A018785	Tatiana Kai-Browne	0.0009106551541832609	0.0
A024284	Tatiana Litova	0.0005426168736858623	4.845712455325243e-08
A019621	Tatiana-Buijs Vítková	7.103959021672327e-06	0.0
A015063	Tatjana Muravskaja	3.260338778975442e-05	0.0
A017526	Tatjana Nazarenko	1.5595933539926198e-05	0.0
A009210	Tatjana Schülke	0.00044770630956131725	0.0
A001555	Tatjana Vujinovic	1.0351372283958785e-19	0.0
A018438	Tatsumi Orimoto	1.0351372283958785e-19	0.0
A024408	Tayler Partick Nicholas	0.0004177383933269287	0.0
A027656	Tayler Patrick	0.0006197906315242202	3.1292534211500347e-06
A019972	Team Fw	4.7420829117039545e-20	0.0
A011567	Tebeli Szabolcs	5.828212985081358e-05	0.0
A016250	Technica Schweiz	0.0016556142568746257	2.117466222431987e-05
A007978	Teemu Kivikangas	0.0001802556958761929	0.0
A002828	Tegi Canfari	0.00010078555551883425	0.0
A018410	Tegzes Dániel	0.0009419840697835537	0.0
A027657	Tehnica Schweiz	0.009858960753555482	1.0841474000047674e-05
A022151	Tejada Erika Anna	5.0758066507149056e-05	0.0
A027658	Tejeda Erika Anna	0.001549231930000785	0.002140346149835485
A018839	Telegdi Félix	2.178974287834583e-19	0.0
A001019	Telek Balázs	0.012718481646791959	0.0015643061077691013
A014219	Telek-Nay Ágnes	0.003473233071948768	2.923902895543251e-06
A024275	Teleki Emma	8.155816570704554e-07	0.0
A015969	Telep Galéria	0.00011238981921556147	0.0
A016928	Teliinger István	0.0004210378064324101	0.0
A021695	Teliska Gyöngyi	0.0005924920804695914	4.750602738303765e-05
A021025	Telkes Tímea	0.00026901485131117583	1.5506279857040777e-06
A017646	Tellinger András Szerkesztő	0.0004786683442263279	0.0
A027659	Tellér Mária	0.0042284181801679555	7.525568699391297e-06
A022649	Temesi Apol	0.0002051918778237323	0.0
A027660	Temesi Ferenc	0.0008518705063228359	0.0
A013468	Temesi Mária	0.0003263645645128745	0.0
A021704	Temesi Péter	0.0004120360797184965	1.5004956524425578e-05
A003357	Temesvári Balázs	0.0008890682278996586	3.632346056511802e-05
A018882	Temple Réka	0.00041092399462300163	0.0
A023238	Tengely Nóra	5.3855066398163445e-06	0.0
A018021	Tenk István	0.00023069881203031803	4.0116625539238066e-07
A027661	Tenk László	0.0029279443102155286	0.0002224093913131462
A027662	Tenke István	0.0013226343007812235	8.173674736961197e-07
A027663	Teodor Graur	0.009131445307309626	4.4303656734402216e-08
A019339	Teodora Axente	3.177906842865417e-05	0.0
A027664	Teplán Nóra	0.0011454286188991034	2.5646094693557355e-05
A027665	Ter Wal	0.001550260266689368	9.069819993524193e-06
A024516	Terdik Szilvia	0.00041101907873961323	0.0
A023618	Terebessy Tóbiás	0.0008970571622393241	1.021707817706936e-05
A006926	Terence Gower	0.0007658965983415891	6.030219944404745e-08
A016945	Teresa Kotkowska	0.0007219827756193853	5.537957091800277e-09
A017239	Tereza Stejskalová	0.0003886090441806502	0.0
A005388	Terhes Sándor	3.1724941095433172e-06	0.0
A018992	Terján Nóra	1.3399725892559589e-05	0.0
A001079	Tero Laaksonen	6.072104002977591e-05	0.0
A000859	Terra Rossa	0.0022481889728728933	0.0
A013374	Terék Anna	0.00015081753082770571	1.7102514548206737e-06
A027666	Tesch Kata	0.00439017973122208	7.268845580842454e-05
A022034	Teszner Barbara	4.506317322122625e-05	0.0
A017872	Tete Rosemary	0.00021895947293179143	0.0
A020721	Tetiana Pavlyk	7.756977816748423e-07	0.0
A018439	Tetsuya Umeda	1.0351372283958785e-19	0.0
A002684	Tettamanti Béla	0.0010312902176437715	7.40424863173697e-05
A016530	Tettamanti Ádám	0.0045661703244258	7.822918187877071e-06
A019582	Thais Lenkiewitz	0.00013467711114823573	7.753139928520388e-09
A015440	Than Mór	0.00010163871290251384	5.549854324992486e-07
A027667	Thanos Chrysakis	0.0008219111853237027	7.276620020605943e-05
A027668	Thaïs Lenkiewicz	0.0003050871771915823	0.0
A006421	The Chief Judge	1.641069566676003e-05	0.0
A013364	The City Artist	0.000994421205702979	0.0
A010086	The Corporation	0.0001383437778350067	4.737168496325957e-05
A016230	The Nancy Brücke	0.000513831689687962	0.0
A025064	The Otolith Group	0.0005407430206199251	0.0
A009018	The Pg Group	2.4920780092149442e-05	0.0
A027669	The Randomroutines	0.0021603357935490114	0.0015853435765340197
A018493	The Rodina	0.00032316968898170605	0.0
A007830	Theo Frey	5.750073862333362e-06	0.0
A009786	Theo Ligthart	0.00011397610106382588	0.0
A014261	Theo Van Doesburg	0.0005642550211928716	0.0
A016161	Theodoros Tosounidis	0.0016023132808956598	4.968614995483827e-07
A015623	Theodoros Zafeiropoulos	0.00023265268019971358	0.00014529384226047207
A008230	Theresa Georgen	0.00035739615366624575	0.0
A015773	Theresa Hechtbauer	3.8029965355599635e-05	0.0
A006959	Thibaut De Wolf	1.074330420447488e-18	0.0
A001882	Thierry De Cordier	0.00012350467576929531	0.0
A003355	Thiesz Angéla	0.0025633456022689364	0.0
A011107	Thobias Fäldt	0.0011926801153648724	0.0
A014991	Thom Kinzel	4.612065481930913e-06	1.0660567401715533e-07
A014876	Thomas Baumann	1.6463218248321523e-05	0.0
A011258	Thomas Campbell	3.499398720410904e-07	0.0
A017407	Thomas Freiler	0.0002605107476815398	2.0532030640745694e-08
A012296	Thomas Geisler	9.763526312941896e-06	6.876389021603487e-05
A018495	Thomas Grogan	0.00032316968898170605	0.0
A009795	Thomas Heise	1.3668052878819949e-06	0.0
A023375	Thomas Hodges	0.00013649606271819566	3.632346056511802e-05
A015560	Thomas Hoepker	6.192237774746335e-05	0.0
A024829	Thomas Lanigan-Schmidt	4.1126919556005376e-05	4.516204008363126e-06
A003748	Thomas Ott	3.1218318144243426e-19	0.0
A002515	Thomas Ruff	0.007163721558433474	0.0005881941754282653
A017605	Thomas Schoenberger	0.00023399649485748806	0.0
A006172	Thomas Tode	9.005297521835408e-05	0.0
A001489	Thomas Wrede	0.0007068807555532839	0.0
A024850	Thorday Filoména	0.001942745157068057	2.548305511364049e-06
A027670	Thury Levente	0.004634858182100632	1.0079081907076505e-06
A014688	Thury Lili	0.004079784976650409	7.680777289187531e-06
A027671	Tibor Zsolt	0.03237582530779649	0.0021069769076007684
A011788	Tichy Gyula	0.000221573321158326	2.2151828367201108e-08
A011789	Tichy Kálmán	0.000221573321158326	2.2151828367201108e-08
A009606	Tigran Kachatrian	0.00016220574847263867	0.0
A027672	Tihanyi Anna	0.0023310625337156867	7.435261191451053e-05
A017475	Tihanyi Fanni	0.0003954843664139754	0.0
A027673	Tihanyi Lajos	0.0038239042814794625	0.0014071946921196128
A017844	Tihanyi Perjel	0.00022214956688989586	0.0
A002496	Tihanyi Viktor	0.0008841002280375506	7.265725865014073e-05
A023902	Tihanyi Áron	0.0011041818828267807	1.1474647094210175e-06
A020781	Tijana Stankovic	0.0001734024099392178	0.0
A001219	Till Attila	0.004177716236719851	0.0
A022879	Tillinger Adrienn	5.954574445159317e-06	0.0
A018622	Tillman A. József	0.00048588910416175933	0.0
A002779	Tillman J. A.	0.001589761245028664	0.0
A012950	Tillman J.A.	0.0002972307047103788	1.736786265271225e-07
A015050	Tillmann  József	0.00046902482114077014	0.0
A027674	Tillmann Hanna	0.004733231679701842	0.00021295069485385653
A027675	Tillmann J. A.	0.008459362603936232	2.8428179737908087e-07
A027676	Tillmann J.A.	0.0032184965629378347	0.0
A027677	Tillmann József	0.008756728891487932	1.8349097830831583e-06
A021839	Tilmann József	7.080365521702343e-05	0.0
A006353	Tilo Baumgärtel	0.0008856395082028614	6.460949940433657e-08
A027678	Tilo Schulz	0.006016269422150123	8.469382379059891e-06
A005389	Tilo Werner	3.1724941095433172e-06	0.0
A016485	Tim Digulla	2.178974287834583e-19	0.0
A012297	Tim Vermeulen	9.763526312941896e-06	6.876389021603487e-05
A014672	Tima Zoltán	1.5346815688476644e-05	0.0
A016816	Timea Anita Piróth	0.00020095197366699205	0.0
A021823	Timi Strott	0.00040991330468045223	0.0
A027679	Timm Ulrichs	0.002091589589708869	4.863271938246358e-05
A027680	Timo Herbst	0.0012811864358662766	1.139711569492497e-05
A005633	Timothée Ingen-Housz	0.0005191736495274535	0.0
A013169	Timothée Raison	1.6488017057994918e-07	0.0
A017523	Timur Novikov	1.5721475706749465e-05	0.005058613677762412
A004324	Timár Kataliin	8.426589796098628e-06	0.0
A027681	Timár Katalin	0.030778292009452094	0.004752745503170789
A019537	Timár Sára Erzsébet	0.0007579815023648933	0.0
A024825	Tina Girouard	4.1126919556005376e-05	4.516204008363126e-06
A021987	Tina Gverović	0.0006697126564262561	0.0
A021825	Tina Kult	0.00040991330468045223	0.0
A021420	Tina Sejbjerg	2.322868032677133e-05	4.307299960289105e-08
A023122	Tina Tonagel	0.00029508711635406416	1.4913364140095304e-05
A020463	Tina Umer	4.7420829117039545e-20	0.0
A009625	Tintér Attila	2.0657259353921395e-05	0.0
A027682	Tirpák Bálint	7.320878522247777e-05	0.001085362058593569
A017487	Tisch Bálint	0.0014609416309794355	0.0
A027683	Tisza Kata	0.0010743745889916366	0.0
A003172	Titkó Ildikó	3.834635667993562e-05	7.753139928520388e-08
A022661	Tivadar Andrea	0.002833406755657082	0.0
A004621	Tiziano Bulfoni	0.002196248323797352	0.0
A006726	Tob Vivien	0.00019075258421368386	0.0
A001811	Tobias Bernstrup	1.035504761344528e-05	0.0
